topic_id,query,facet_id,facet,question_id,question,image1,image2,image3
85,milwaukee journal sentinel,F1004,Find the Milwaukee Journal Sentinel web site.,Q01790,do you want an app for the sentinel,85_Q01790_45_1.jpg,85_Q01790_45_2.jpg,85_Q01790_45_3.jpg
85,milwaukee journal sentinel,F1006,Find archives of articles from the Milwaukee Journal Sentinel.,Q01790,do you want an app for the sentinel,85_Q01790_45_1.jpg,85_Q01790_45_2.jpg,85_Q01790_45_3.jpg
85,milwaukee journal sentinel,F1007,Find obituaries and archived obituaries from the Milwaukee Journal Sentinel.,Q01790,do you want an app for the sentinel,85_Q01790_45_1.jpg,85_Q01790_45_2.jpg,85_Q01790_45_3.jpg
85,milwaukee journal sentinel,F1005,Find the sports section of the Milwaukee Journal Sentinel.,Q01790,do you want an app for the sentinel,85_Q01790_45_1.jpg,85_Q01790_45_2.jpg,85_Q01790_45_3.jpg
283,hayrides in pa,F0710,Where can I go on a hay ride in Pennsylvania?,Q02546,how much would you like to spend on a hayride,283_Q02546_46_1.jpg,283_Q02546_46_2.jpg,283_Q02546_46_3.jpg
207,bph treatment,F0439,Which medications are used for BPH?,Q01676,do you need pain medication to accompany your bph treatment,207_Q01676_47_1.jpg,207_Q01676_47_2.jpg,207_Q01676_47_3.jpg
207,bph treatment,F0443,What are the causes of BPH?,Q01676,do you need pain medication to accompany your bph treatment,207_Q01676_47_1.jpg,207_Q01676_47_2.jpg,207_Q01676_47_3.jpg
207,bph treatment,F0438,What are the treatment options for BPH (benign prostatic hyperplasia)?,Q01676,do you need pain medication to accompany your bph treatment,207_Q01676_47_1.jpg,207_Q01676_47_2.jpg,207_Q01676_47_3.jpg
207,bph treatment,F0441,What are some lifestyle measures for managing BPH?,Q01676,do you need pain medication to accompany your bph treatment,207_Q01676_47_1.jpg,207_Q01676_47_2.jpg,207_Q01676_47_3.jpg
207,bph treatment,F0440,What surgical options are used to treat BPH?,Q01676,do you need pain medication to accompany your bph treatment,207_Q01676_47_1.jpg,207_Q01676_47_2.jpg,207_Q01676_47_3.jpg
207,bph treatment,F0442,What are the symptoms of BPH?,Q01676,do you need pain medication to accompany your bph treatment,207_Q01676_47_1.jpg,207_Q01676_47_2.jpg,207_Q01676_47_3.jpg
207,bph treatment,F0444,What are the side effects of BPH treatments?,Q01676,do you need pain medication to accompany your bph treatment,207_Q01676_47_1.jpg,207_Q01676_47_2.jpg,207_Q01676_47_3.jpg
216,nicolas cage movies,F0489,What is the next movie Nicolas Cage will appear in?,Q03839,would you like to see details of the most recent nicolas cage movie,216_Q03839_48_1.jpg,216_Q03839_48_2.jpg,216_Q03839_48_3.jpg
216,nicolas cage movies,F0488,What movies has Nicolas Cage appeared in?,Q03839,would you like to see details of the most recent nicolas cage movie,216_Q03839_48_1.jpg,216_Q03839_48_2.jpg,216_Q03839_48_3.jpg
216,nicolas cage movies,F0490,What was the movie Nicolas Cage appeared in that was released in 2011?,Q03839,would you like to see details of the most recent nicolas cage movie,216_Q03839_48_1.jpg,216_Q03839_48_2.jpg,216_Q03839_48_3.jpg
274,golf instruction,F0673,What golf instructional videos (DVDs) are available?,Q02840,what level of experience swould the gold classes target,274_Q02840_49_1.jpg,274_Q02840_49_2.jpg,274_Q02840_49_3.jpg
274,golf instruction,F0671,Find information about golf schools.,Q02840,what level of experience swould the gold classes target,274_Q02840_49_1.jpg,274_Q02840_49_2.jpg,274_Q02840_49_3.jpg
274,golf instruction,F0674,Find online instructions/tips for putting.,Q02840,what level of experience swould the gold classes target,274_Q02840_49_1.jpg,274_Q02840_49_2.jpg,274_Q02840_49_3.jpg
274,golf instruction,F0675,Find lessons on the basics of setup and grip for golf.,Q02840,what level of experience swould the gold classes target,274_Q02840_49_1.jpg,274_Q02840_49_2.jpg,274_Q02840_49_3.jpg
274,golf instruction,F0672,Find vacation packages that include golf instruction.,Q02840,what level of experience swould the gold classes target,274_Q02840_49_1.jpg,274_Q02840_49_2.jpg,274_Q02840_49_3.jpg
118,poem in your pocket day,F0079,Find poems written for Poem In Your Pocket Day.,Q01044,are you looking for templates to print out for poem in your pocket day,118_Q01044_50_1.jpg,118_Q01044_50_2.jpg,118_Q01044_50_3.jpg
118,poem in your pocket day,F0078,"""What is """"Poem in Your Pocket Day""""?""",Q01044,are you looking for templates to print out for poem in your pocket day,118_Q01044_50_1.jpg,118_Q01044_50_2.jpg,118_Q01044_50_3.jpg
118,poem in your pocket day,F0081,Find specific events in New York City connected to Poem In Your Pocket Day.,Q01044,are you looking for templates to print out for poem in your pocket day,118_Q01044_50_1.jpg,118_Q01044_50_2.jpg,118_Q01044_50_3.jpg
118,poem in your pocket day,F0080,Find ideas for how to celebrate Poem in Your Pocket Day and National Poetry Month.,Q01044,are you looking for templates to print out for poem in your pocket day,118_Q01044_50_1.jpg,118_Q01044_50_2.jpg,118_Q01044_50_3.jpg
109,mayo clinic jacksonville fl,F0042,"Find the contact information for the Mayo Clinic in Jacksonville, FL.",Q02628,is this an emergency,109_Q02628_51_1.jpg,109_Q02628_51_2.jpg,109_Q02628_51_3.jpg
109,mayo clinic jacksonville fl,F0043,"Housing information for outpatients of the Mayo Clinic in Jacksonville, FL.",Q02628,is this an emergency,109_Q02628_51_1.jpg,109_Q02628_51_2.jpg,109_Q02628_51_3.jpg
109,mayo clinic jacksonville fl,F0040,"What medical services are available at the Mayo Clinic in Jacksonville, FL?",Q02628,is this an emergency,109_Q02628_51_1.jpg,109_Q02628_51_2.jpg,109_Q02628_51_3.jpg
109,mayo clinic jacksonville fl,F0041,"How does one request an appointment at the Mayo Clinic in Jacksonville, Florida?",Q02628,is this an emergency,109_Q02628_51_1.jpg,109_Q02628_51_2.jpg,109_Q02628_51_3.jpg
6,kcs,F0900,"Find information on KCS Energy, Inc., and their merger with Petrohawk Energy Corporation.",Q00842,are you looking for furniture,6_Q00842_52_1.jpg,6_Q00842_52_2.jpg,6_Q00842_52_3.jpg
68,pvc,F0935,What is the material PVC?,Q00360,are you interested in pvc pipe,68_Q00360_53_1.jpg,68_Q00360_53_2.jpg,68_Q00360_53_3.jpg
68,pvc,F0936,Find information about premature ventricular contractions.,Q00360,are you interested in pvc pipe,68_Q00360_53_1.jpg,68_Q00360_53_2.jpg,68_Q00360_53_3.jpg
68,pvc,F0937,How are premature ventricular contractions treated?,Q00360,are you interested in pvc pipe,68_Q00360_53_1.jpg,68_Q00360_53_2.jpg,68_Q00360_53_3.jpg
68,pvc,F0934,Find information about PVC pipes and fittings.,Q00360,are you interested in pvc pipe,68_Q00360_53_1.jpg,68_Q00360_53_2.jpg,68_Q00360_53_3.jpg
172,becoming a paralegal,F0304,What are the duties of a paralegal?,Q02468,do you watch lawbased television,172_Q02468_54_1.jpg,172_Q02468_54_2.jpg,172_Q02468_54_3.jpg
172,becoming a paralegal,F0301,What training is required to become a paralegal?,Q02468,do you watch lawbased television,172_Q02468_54_1.jpg,172_Q02468_54_2.jpg,172_Q02468_54_3.jpg
172,becoming a paralegal,F0302,What ABA-approved certificate programs are there?,Q02468,do you watch lawbased television,172_Q02468_54_1.jpg,172_Q02468_54_2.jpg,172_Q02468_54_3.jpg
172,becoming a paralegal,F0303,Find the homepage of the paralegal association.,Q02468,do you watch lawbased television,172_Q02468_54_1.jpg,172_Q02468_54_2.jpg,172_Q02468_54_3.jpg
30,diabetes education,F0771,I'm looking for nutrition and diet information for diabetics.,Q00134,are you interested in an online site for diabetes,30_Q00134_55_1.jpg,30_Q00134_55_2.jpg,30_Q00134_55_3.jpg
30,diabetes education,F0769,Take me to the NIH National Diabetes Education Program homepage.,Q00134,are you interested in an online site for diabetes,30_Q00134_55_1.jpg,30_Q00134_55_2.jpg,30_Q00134_55_3.jpg
30,diabetes education,F0772,How can I become a diabetes educator?,Q00134,are you interested in an online site for diabetes,30_Q00134_55_1.jpg,30_Q00134_55_2.jpg,30_Q00134_55_3.jpg
30,diabetes education,F0770,Take me to the American Association of Diabetes Educators homepage.,Q00134,are you interested in an online site for diabetes,30_Q00134_55_1.jpg,30_Q00134_55_2.jpg,30_Q00134_55_3.jpg
30,diabetes education,F0768,"Find free diabetes education materials such as videos, pamphlets, and books.",Q00134,are you interested in an online site for diabetes,30_Q00134_55_1.jpg,30_Q00134_55_2.jpg,30_Q00134_55_3.jpg
300,how to find the mean,F0773,Find a page that explains how to compute the mean of a set of numbers.,Q02940,what would you like to find the mean of,300_Q02940_56_1.jpg,300_Q02940_56_2.jpg,300_Q02940_56_3.jpg
3,getting organized,F0765,"Find tips on getting organized, both reducing clutter and managing time.",Q00066,are you in the beginning or more advanced stages of getting organized,3_Q00066_57_1.jpg,3_Q00066_57_2.jpg,3_Q00066_57_3.jpg
3,getting organized,F0767,Find catalogs of office supplies for organization and decluttering.,Q00066,are you in the beginning or more advanced stages of getting organized,3_Q00066_57_1.jpg,3_Q00066_57_2.jpg,3_Q00066_57_3.jpg
3,getting organized,F0766,Take me to the Container Store homepage.,Q00066,are you in the beginning or more advanced stages of getting organized,3_Q00066_57_1.jpg,3_Q00066_57_2.jpg,3_Q00066_57_3.jpg
38,dogs for adoption,F0805,What should I know about adopting a dog?,Q03361,would you like to how to adopt a dog,38_Q03361_59_1.jpg,38_Q03361_59_2.jpg,38_Q03361_59_3.jpg
38,dogs for adoption,F0804,Take me to the homepage of the Humane Society.,Q03361,would you like to how to adopt a dog,38_Q03361_59_1.jpg,38_Q03361_59_2.jpg,38_Q03361_59_3.jpg
38,dogs for adoption,F0803,Find organizations that offer dogs for adoption.,Q03361,would you like to how to adopt a dog,38_Q03361_59_1.jpg,38_Q03361_59_2.jpg,38_Q03361_59_3.jpg
77,bobcat,F0972,Find information about wild bobcats.,Q03751,would you like to learn about tractors,77_Q03751_60_1.jpg,77_Q03751_60_2.jpg,77_Q03751_60_3.jpg
77,bobcat,F0974,Find the homepage of the Bobcat company.,Q03751,would you like to learn about tractors,77_Q03751_60_1.jpg,77_Q03751_60_2.jpg,77_Q03751_60_3.jpg
77,bobcat,F0973,Find attachments for bobcat tractors.,Q03751,would you like to learn about tractors,77_Q03751_60_1.jpg,77_Q03751_60_2.jpg,77_Q03751_60_3.jpg
77,bobcat,F0971,Find dealers that sell or rent Bobcat tractors and construction equipment.,Q03751,would you like to learn about tractors,77_Q03751_60_1.jpg,77_Q03751_60_2.jpg,77_Q03751_60_3.jpg
139,rocky mountain news,F0158,Who are the sports reporters for the Rocky Mountain News?,Q00570,are you interested inn information about the national park,139_Q00570_61_1.jpg,139_Q00570_61_2.jpg,139_Q00570_61_3.jpg
139,rocky mountain news,F0156,discussion of the impending sale of the Rocky Mountain News,Q00570,are you interested inn information about the national park,139_Q00570_61_1.jpg,139_Q00570_61_2.jpg,139_Q00570_61_3.jpg
139,rocky mountain news,F0157,home page of the Rocky Mountain News,Q00570,are you interested inn information about the national park,139_Q00570_61_1.jpg,139_Q00570_61_2.jpg,139_Q00570_61_3.jpg
6,kcs,F0900,"Find information on KCS Energy, Inc., and their merger with Petrohawk Energy Corporation.",Q01366,are you trying to find out about the kcs mental health clinic,6_Q01366_63_1.jpg,6_Q01366_63_2.jpg,6_Q01366_63_3.jpg
113,hp mini 2140,F0062,technical specifications of the HP Mini 2140 notebook computer,Q02512,how do you intend to use hp mini 2140,113_Q02512_64_1.jpg,113_Q02512_64_2.jpg,113_Q02512_64_3.jpg
113,hp mini 2140,F0060,"retailers, including price information, of the HP Mini 2140 notebook computer",Q02512,how do you intend to use hp mini 2140,113_Q02512_64_1.jpg,113_Q02512_64_2.jpg,113_Q02512_64_3.jpg
113,hp mini 2140,F0061,product reviews for the HP Mini 2140 notebook computer,Q02512,how do you intend to use hp mini 2140,113_Q02512_64_1.jpg,113_Q02512_64_2.jpg,113_Q02512_64_3.jpg
208,doctor zhivago,F0448,Who's in the cast of the Doctor Zhivago movie?,Q02203,do you want to know the field o medicine doctor zhivago practices,208_Q02203_65_1.jpg,208_Q02203_65_2.jpg,208_Q02203_65_3.jpg
208,doctor zhivago,F0445,What went into writing/publishing the book Doctor Zhivago?,Q02203,do you want to know the field o medicine doctor zhivago practices,208_Q02203_65_1.jpg,208_Q02203_65_2.jpg,208_Q02203_65_3.jpg
208,doctor zhivago,F0450,What DVD versions of the Doctor Zhivago movie are available?,Q02203,do you want to know the field o medicine doctor zhivago practices,208_Q02203_65_1.jpg,208_Q02203_65_2.jpg,208_Q02203_65_3.jpg
208,doctor zhivago,F0446,Find a synopsis of Doctor Zhivago.,Q02203,do you want to know the field o medicine doctor zhivago practices,208_Q02203_65_1.jpg,208_Q02203_65_2.jpg,208_Q02203_65_3.jpg
208,doctor zhivago,F0449,Who was Boris Pasternak and how did his life affect his book?,Q02203,do you want to know the field o medicine doctor zhivago practices,208_Q02203_65_1.jpg,208_Q02203_65_2.jpg,208_Q02203_65_3.jpg
208,doctor zhivago,F0447,Who got an Academy Award nomination for Doctor Zhivago?,Q02203,do you want to know the field o medicine doctor zhivago practices,208_Q02203_65_1.jpg,208_Q02203_65_2.jpg,208_Q02203_65_3.jpg
242,cannellini beans,F0561,How do you cook dried cannellini beans?,Q03685,would you like to know where cannellini beans come from,242_Q03685_66_1.jpg,242_Q03685_66_2.jpg,242_Q03685_66_3.jpg
242,cannellini beans,F0563,What are the nutritional facts for cannellini beans?,Q03685,would you like to know where cannellini beans come from,242_Q03685_66_1.jpg,242_Q03685_66_2.jpg,242_Q03685_66_3.jpg
242,cannellini beans,F0560,Which beans can be substituted for cannellini beans?,Q03685,would you like to know where cannellini beans come from,242_Q03685_66_1.jpg,242_Q03685_66_2.jpg,242_Q03685_66_3.jpg
242,cannellini beans,F0562,Find recipes using cannellini beans.,Q03685,would you like to know where cannellini beans come from,242_Q03685_66_1.jpg,242_Q03685_66_2.jpg,242_Q03685_66_3.jpg
116,california franchise tax board,F0071,Find information about the California Franchise Tax Board.,Q00929,are you looking for legal forms,116_Q00929_67_1.jpg,116_Q00929_67_2.jpg,116_Q00929_67_3.jpg
116,california franchise tax board,F0074,Find tax forms and other information on filing individual taxes.,Q00929,are you looking for legal forms,116_Q00929_67_1.jpg,116_Q00929_67_2.jpg,116_Q00929_67_3.jpg
116,california franchise tax board,F0073,Find contact information for the California FTB.,Q00929,are you looking for legal forms,116_Q00929_67_1.jpg,116_Q00929_67_2.jpg,116_Q00929_67_3.jpg
116,california franchise tax board,F0072,How do I register as a tax preparer?,Q00929,are you looking for legal forms,116_Q00929_67_1.jpg,116_Q00929_67_2.jpg,116_Q00929_67_3.jpg
110,map of brazil,F0051,I am looking for information about taking a vacation trip to Brazil.,Q02942,what would you like to know about brazil,110_Q02942_68_1.jpg,110_Q02942_68_2.jpg,110_Q02942_68_3.jpg
110,map of brazil,F0050,What are the boundaries of the political jurisdictions in Brazil?,Q02942,what would you like to know about brazil,110_Q02942_68_1.jpg,110_Q02942_68_2.jpg,110_Q02942_68_3.jpg
110,map of brazil,F0052,I want to buy a road map of Brazil.,Q02942,what would you like to know about brazil,110_Q02942_68_1.jpg,110_Q02942_68_2.jpg,110_Q02942_68_3.jpg
194,designer dog breeds,F0387,What breeds of small or toy dog hybrids are there?,Q01758,do you want a designer dog,194_Q01758_69_1.jpg,194_Q01758_69_2.jpg,194_Q01758_69_3.jpg
194,designer dog breeds,F0388,Find puppies of designer dog breeds for sale.,Q01758,do you want a designer dog,194_Q01758_69_1.jpg,194_Q01758_69_2.jpg,194_Q01758_69_3.jpg
194,designer dog breeds,F0389,Find pictures of various designer dog breeds.,Q01758,do you want a designer dog,194_Q01758_69_1.jpg,194_Q01758_69_2.jpg,194_Q01758_69_3.jpg
42,the music man,F0825,I'm looking for the script for The Music Man.,Q01092,are you looking for the script for the music man,42_Q01092_70_1.jpg,42_Q01092_70_2.jpg,42_Q01092_70_3.jpg
42,the music man,F0823,Find current performances of The Music Man.,Q01092,are you looking for the script for the music man,42_Q01092_70_1.jpg,42_Q01092_70_2.jpg,42_Q01092_70_3.jpg
42,the music man,F0824,Find recordings of songs from The Music Man.,Q01092,are you looking for the script for the music man,42_Q01092_70_1.jpg,42_Q01092_70_2.jpg,42_Q01092_70_3.jpg
42,the music man,F0822,Find lyrics for songs from The Music Man.,Q01092,are you looking for the script for the music man,42_Q01092_70_1.jpg,42_Q01092_70_2.jpg,42_Q01092_70_3.jpg
89,ocd,F1023,What medications are used for treating OCD?,Q02161,do you want to know more about the different types of ocd,89_Q02161_71_1.jpg,89_Q02161_71_2.jpg,89_Q02161_71_3.jpg
89,ocd,F1024,Find personal stories about living with OCD.,Q02161,do you want to know more about the different types of ocd,89_Q02161_71_1.jpg,89_Q02161_71_2.jpg,89_Q02161_71_3.jpg
89,ocd,F1022,What are the symptoms of obsessive-compulsive disorder?,Q02161,do you want to know more about the different types of ocd,89_Q02161_71_1.jpg,89_Q02161_71_2.jpg,89_Q02161_71_3.jpg
